"Pseudo_Student_ID","school_id_pb","ABSENCES_TOTAL_22","ALG1_EOC_SCALE_SCORE_22","document_view_1","document_view_2","document_view_3","document_view_4","leaderboard_load_1","leaderboard_load_2","leaderboard_load_3","leaderboard_load_4","ortan_load_1","ortan_load_2","ortan_load_3","ortan_load_4","ortan_video_watc_1","ortan_video_watc_2","ortan_video_watc_3","ortan_video_watc_4","tys_answer_1","tys_answer_2","tys_answer_3","tys_answer_4","tys_finish_1","tys_finish_2","tys_finish_3","tys_finish_4","tys_load_1","tys_load_2","tys_load_3","tys_load_4","tys_previous_1","tys_previous_2","tys_previous_3","tys_previous_4","tys_review_corre_1","tys_review_corre_2","tys_review_corre_3","tys_review_corre_4","tys_review_incor_1","tys_review_incor_2","tys_review_incor_3","tys_review_incor_4","tys_review_solut_1","tys_review_solut_2","tys_review_solut_3","tys_review_solut_4","tys_review_topic_1","tys_review_topic_2","tys_review_topic_3","tys_review_topic_4","video_caption_1","video_caption_2","video_caption_3","video_caption_4","video_completed_1","video_completed_2","video_completed_3","video_completed_4","video_pause_1","video_pause_2","video_pause_3","video_pause_4","video_play_1","video_play_2","video_play_3","video_play_4","video_seek_1","video_seek_2","video_seek_3","video_seek_4","video_watch_1","video_watch_2","video_watch_3","video_watch_4","wall_load_more_1","wall_load_more_2","wall_load_more_3","wall_load_more_4","wall_make_post_1","wall_make_post_2","wall_make_post_3","wall_make_post_4","wall_page_load_1","wall_page_load_2","wall_page_load_3","wall_page_load_4","wall_search_1","wall_search_2","wall_search_3","Test_Schl_Type_AL","Test_Schl_Type_CH","Test_Schl_Type_DJ","Test_Schl_Type_HS","Test_Schl_Type_MS","GENDER_F","GENDER_M","ETHNICITY_A","ETHNICITY_B","ETHNICITY_H","ETHNICITY_I","ETHNICITY_M","ETHNICITY_W","FRL_N","FRL_Y","ALGEBRA_COURSE1_DESC_22_","ALGEBRA_COURSE1_DESC_22_Alg 1","ALGEBRA_COURSE1_DESC_22_Alg 1 Hon","ALGEBRA_COURSE1_DESC_22_Ib Myp Alg 1","ALGEBRA_COURSE1_DESC_22_Pre-Aice Math 1 Ig","First_time_test_taker_N","First_time_test_taker_Y","actions1","log_actions1","actions2","log_actions2","actions3","log_actions3","actions4","log_actions4"
"280975516",1681,3,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,59,0,18,0,8,0,8,0,4,0,4,0,0,0,0,0,0,0,0,10,23,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,40,3.71357206670431,156,5.05624580534831,100,4.61512051684126,0,0
"280975635",2191,6,520,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,76,1,0,0,44,1,0,0,3,2,0,0,4,0,0,1,0,0,0,0,45,0,0,2,0,0,0,0,0,1,4,0,2,16,4,27,2,38,21,26,286,62,26,36,335,27,35,312,27,9,29,75,17,0,22,0,0,4,0,0,0,11,16,8,62,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,172,5.15329159449778,166,5.11799381241676,487,6.19031540585315,903,6.80682936039218
"280977420",961,5,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,1.6094379124341,4,1.6094379124341,0,0,0,0
"280978729",2821,9,515,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,87,43,17,7,6,2,5,23,2,4,0,51,12,32,6,1,0,1,6,10,1,16,6,0,0,0,1,3,0,0,0,1,1,1,2,2,1,2,2,14,71,91,13,18,74,93,20,26,10,4,49,11,5,5,15,0,1,0,0,0,0,0,0,48,30,24,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,240,5.48479693349065,304,5.72031177660741,318,5.76519110278484,161,5.08759633523238
"280978778",2621,11,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,59,19,0,0,70,34,0,62,0,0,61,13,0,0,11,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,85,4.45434729625351,135,4.91265488573605,83,4.43081679884331,75,4.33073334028633
"280978806",961,3,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,94,98,0,11,6,34,0,11,16,5,0,18,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,2,1,3,8,20,73,19,9,30,86,24,23,1,32,34,12,3,4,16,0,0,0,0,0,0,0,0,20,21,31,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,168,5.12989871492307,203,5.31811999384422,370,5.91620206260743,100,4.61512051684126
"280978820",3861,13,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,5,1,186,51,41,7,206,59,53,194,0,34,47,27,7,12,8,0,0,0,0,0,0,0,0,13,8,3,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,251,5.52942908751142,419,6.04025471127741,171,5.14749447681345,197,5.28826703069454
"280978918",3861,5,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,210,0,0,0,253,0,0,168,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,266,5.58724865840025,481,6.1779441140506,0,0,0,0
"280978946",1821,7,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,126,0,0,0,42,0,0,0,90,0,0,0,0,0,0,0,0,0,80,0,0,0,14,0,0,0,0,0,0,0,2,0,0,2,0,1,0,26,4,0,0,44,6,0,28,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,207,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,503,6.22257626807137,532,6.27852142416584,107,4.68213122712422,7,2.07944154167984
"280978974",3861,4,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.693147180559945
"280979247",961,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,150,27,10,18,7,6,8,21,4,3,0,27,1,2,0,0,2,0,2,11,5,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,35,12,13,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,144,4.97673374242057,186,5.23110861685459,66,4.20469261939097,37,3.63758615972639
"280979520",691,3,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,8,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,31,3.46573590279973,41,3.73766961828337,3,1.38629436111989,0,0
"280979779",691,4,447,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,44,18,10,27,0,9,6,6,0,0,0,1,0,3,0,0,0,0,0,0,10,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,2,3,4,0,0,0,0,5,0,6,4,0,1,0,0,1,0,0,0,16,0,16,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,57,4.06044301054642,59,4.0943445622221,93,4.54329478227,46,3.85014760171006
"280980227",1611,7,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,14,2.70805020110221,26,3.29583686600433,32,3.49650756146648,0,0
"280980829",961,4,527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,266,216,30,28,1,69,16,23,4,16,0,92,2,39,4,0,12,0,0,3,67,39,18,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,2,23,127,75,9,28,133,95,13,165,25,5,98,36,10,11,31,0,0,0,0,0,0,0,0,57,9,68,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,471,6.15697898558556,658,6.49072353450251,641,6.46458830368996,243,5.4971682252932
"280980976",961,2,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,174,96,0,17,1,35,0,12,2,6,0,58,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,19,0,0,5,23,4,0,20,5,0,1,4,2,0,3,0,0,0,0,0,0,0,0,22,4,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,148,5.00394630594546,230,5.44241771052179,200,5.30330490805908,4,1.6094379124341
"280981137",1971,7,549,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,69,0,0,88,0,19,0,25,2,3,0,8,0,15,0,20,0,0,1,0,22,0,0,32,12,5,0,0,0,0,0,0,2,2,1,2,13,20,13,7,120,221,122,255,144,263,133,268,124,71,140,59,45,23,33,27,2,0,0,0,0,0,0,0,37,35,17,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,594,6.38856140554563,681,6.52502965784346,460,6.13339804299665,838,6.73221070646721
"280981424",1971,8,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,145,0,44,0,155,0,45,0,0,153,0,43,0,15,0,4,0,0,0,0,0,0,0,0,1,16,6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,309,5.73657229747919,187,5.23644196282995,97,4.58496747867057,66,4.20469261939097
"280981522",81,2,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,13,8,0,5,17,15,0,5,25,35,9,0,7,5,1,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,69,4.24849524204936,65,4.18965474202643,13,2.63905732961526,11,2.484906649788
"280981697",961,7,511,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,133,186,58,24,0,76,40,9,0,6,3,31,0,9,2,0,34,0,0,0,55,14,32,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,16,86,65,3,18,108,77,5,155,16,0,84,28,2,6,17,0,0,0,0,0,0,0,0,34,3,57,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,316,5.75890177387728,443,6.09582456243222,500,6.21660610108486,279,5.63478960316925
"280982292",961,1,523,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,92,126,20,11,1,57,11,21,3,10,0,19,0,15,0,0,0,0,0,9,38,9,2,0,0,0,6,0,0,0,6,0,0,4,2,0,6,2,10,22,176,102,65,25,185,113,73,139,14,28,73,41,3,9,27,0,0,0,0,0,0,0,0,41,6,38,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,338,5.82600010738045,525,6.26530121273771,513,6.24222326545517,304,5.72031177660741
"280983244",961,13,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,59,60,0,8,0,21,0,18,3,5,0,7,0,5,0,0,16,0,5,0,34,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,24,4,51,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,62,4.14313472639153,119,4.78749174278205,159,5.07517381523383,16,2.83321334405622
"280983482",2361,2,471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,36,3.61091791264422,6,1.94591014905531
"280983650",3251,9,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,5,18,8,7,44,63,27,138,51,87,30,142,45,14,31,21,27,17,19,8,0,0,0,0,0,0,0,0,10,9,7,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,184,5.22035582507832,211,5.35658627467201,123,4.82028156560504,339,5.82894561761021
"280983727",2631,10,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,7,0,0,0,3,0,0,0,0,0,0,6,0,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,22,3.13549421592915,25,3.25809653802148,10,2.39789527279837,6,1.94591014905531
"280983769",1371,3,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,15,2.77258872223978,6,1.94591014905531,0,0,0,0
"280985323",2181,22,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,3,0,0,24,0,43,1,40,0,47,41,0,24,0,16,0,7,0,0,0,0,0,0,0,0,0,9,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,67,4.21950770517611,74,4.31748811353631,35,3.58351893845611,95,4.56434819146784
"280985673",2181,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,80,0,21,0,9,0,29,0,5,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12,0,2,2,11,0,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,35,4,17,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,91,4.52178857704904,188,5.24174701505964,140,4.94875989037817,19,2.99573227355399
"280985715",961,5,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,190,10,20,0,75,7,12,0,6,0,21,0,31,0,0,12,2,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,32,16,0,0,45,23,3,59,0,0,14,15,0,0,10,0,0,0,0,0,0,0,0,29,1,51,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,156,5.05624580534831,290,5.67332326717149,398,5.98896141688986,58,4.07753744390572
"280985771",1371,4,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,149,0,0,0,43,0,0,0,17,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,329,5.79909265446053,350,5.86078622346587,299,5.7037824746562,0,0
"280985890",611,3,486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,1,167,34,48,0,189,39,57,0,9,40,0,12,9,36,1,15,0,0,0,0,0,0,0,0,6,17,8,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,393,5.97635090929793,169,5.13579843705026,118,4.77912349311153,32,3.49650756146648
"280985897",1851,1,516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,8,0,105,0,0,105,108,0,0,117,0,31,47,0,0,6,15,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,216,5.37989735354046,51,3.95124371858143,70,4.26267987704132,240,5.48479693349065
"280985953",1371,2,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1.94591014905531,17,2.89037175789616,0,0,0,0
"280986009",961,3,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,96,80,0,18,1,33,0,19,6,16,0,0,1,0,0,0,6,0,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,90,16,0,2,107,31,0,90,0,0,18,20,0,0,12,0,0,0,0,0,0,0,0,43,8,45,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,202,5.31320597904179,329,5.79909265446053,223,5.41164605185504,38,3.66356164612965
"280986303",1491,10,572,0,0,0,0,2,8,0,2,0,0,1,2,0,0,0,0,146,378,59,85,93,30,28,25,34,27,2,8,68,8,1,6,0,0,3,21,13,7,50,25,4,6,27,0,2,2,0,0,0,0,18,3,22,28,8,7,282,247,63,98,277,267,69,101,143,94,44,34,42,55,20,9,0,0,0,0,0,0,0,0,165,81,54,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1293,7.16549347506085,1238,7.12205988162914,447,6.10479323241498,483,6.18208490671663
"280986492",1461,1,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,2,0,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,4,0,196,123,0,0,229,126,0,350,0,0,126,51,0,0,15,0,0,0,0,0,0,0,0,21,1,14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,425,6.05443934626937,453,6.11809719804135,289,5.66988092298052,145,4.98360662170834
"280986618",1371,8,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0,0,0,52,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,16,2.83321334405622,111,4.71849887129509
"280987906",81,5,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,29,25,0,0,32,28,0,0,25,25,0,0,7,6,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,98,4.59511985013459,90,4.51085950651685,0,0,1,0.693147180559945
"280987990",1821,13,542,0,0,0,0,0,0,6,1,5,6,0,0,0,0,0,0,0,468,0,0,177,0,0,0,60,0,0,0,23,0,0,0,0,0,0,0,0,0,126,0,0,0,23,0,0,0,0,0,0,0,9,2,0,3,0,2,0,86,63,0,0,110,67,0,163,0,0,62,69,0,0,20,2,0,0,0,0,0,0,0,207,0,20,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,706,6.56103066589657,673,6.51323011091231,314,5.75257263882563,89,4.49980967033027
"280988067",1491,4,554,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,51,330,71,118,86,17,25,51,6,7,5,4,25,5,13,9,0,0,14,13,15,16,73,62,2,3,14,2,0,6,0,2,3,8,2,0,8,8,20,3,151,100,35,154,163,111,42,187,83,81,56,59,42,30,55,24,0,0,0,0,0,0,0,0,80,36,32,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,715,6.57368016696065,758,6.63200177739563,462,6.13772705408623,767,6.64378973314767
"280988095",961,15,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,100,44,5,27,8,12,3,13,4,4,0,10,2,4,0,0,0,0,12,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,7,9,2,1,0,0,1,0,5,7,1,1,0,0,0,0,0,0,0,0,23,24,10,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,140,4.94875989037817,164,5.10594547390058,87,4.47733681447821,25,3.25809653802148
"280988102",1371,13,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,5,0,20,20,0,0,23,21,0,12,0,0,17,5,0,0,14,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,36,3.61091791264422,53,3.98898404656427,54,4.00733318523247,37,3.63758615972639
"280988109",2181,3,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.693147180559945
"280988676",1371,4,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,24,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,66,4.20469261939097,102,4.63472898822964,21,3.09104245335832,0,0
"280988739",3251,3,503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,3,67,72,38,129,67,89,42,142,129,82,60,53,25,13,22,8,0,0,0,0,0,0,0,0,16,9,5,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,306,5.7268477475872,278,5.63121178182137,174,5.16478597392351,347,5.85220247977447
"280989145",4012,15,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1.09861228866811,1,0.693147180559945,0,0,0,0
"280989299",1361,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,19,0,0,24,15,0,0,2,0,0,0,2,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,60,4.11087386417331,53,3.98898404656427,42,3.76120011569356,0,0
"280989943",81,10,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,7,2.07944154167984,6,1.94591014905531,1,0.693147180559945,0,0
